Flame_retardant_AdditionAmount(wt%),Curing_agent_AdditionAmount(wt%),MW_FR,EEW,AMW_FR,Mp_FR,Mi_FR,RBF_FR,Sp_FR,Curing_Tem1,O%_FR,H%_FR,Si_FR,N%_FR,MCD_FR,MW_EP,C%_FR,Curing_Tem2,ARR_FR,nTA_FR,Curing_Time2,MW_Curing_Agent,RBN_FR,Fsp3_FR,Curing_Time1,Curing_Tem3,nHDon_FR,nDB_FR,AMW_EP,nHet_FR,RFD_FR,AP_FR,AMW_Curing_Agent,nCsp3_FR,nBM_FR,nN_FR,nO_FR,nH_FR,Curing_Time3,max_conj_path_FR,nP_FR,RCI_FR,H-048_FR,GD_FR,NNRS_FR,H-047_FR,H-050_FR,nAA_FR,Mp_Curing_Agent,nArOH_FR,H-052_FR,nHAcc_FR,C-006_FR,Curing_Tem4,nCs_FR,nCbH_FR,C-025_FR,SCBO_FR,nCp_FR,O-059_FR,C-026_FR,nRNHR_FR,O-058_FR,Si_Curing_Agent,nR05_FR,O-057_FR,Rbrid_FR,NRS_FR,H-046_FR,nCb-_FR,nArNH2_FR,nCsp3_Curing_Agent,nHM_FR,nROH_FR,nArOR_FR,O-056_FR,C-005_FR,nBO_FR,nC_FR,C-002_FR,P-116_FR,Sp_Curing_Agent,C%_Curing_Agent,nCt_FR,C-001_FR,LOI
5,19,1612.29,196,9.771454545,0.752994545,1.094887273,0.114754098,124.2441,120,14.54545455,29.09090909,180.6564,1.818181818,0.794871795,340.45,52.72727273,150,0.577777778,12,2,198.29,21,0.034482759,2,180,0,12,6.947959184,30,0.193548387,0.666666667,6.837586207,3,90,3,24,48,2,14,3,1.193548387,3,0.019893899,0.526315789,45,0,78,0.675165517,0,0,27,0,0,0,45,18,186,0,0,9,0,12,32.4878,3,0,9,10,0,27,0,1,3,0,3,0,0,135,87,0,3,19.5798,44.82758621,0,0,1
5,19,711.84,196,8.182068966,0.707489655,1.116037931,0.09375,61.5516,120,3.448275862,37.93103448,97.0953,10.34482759,0.944444444,340.45,48.27586207,150,0.666666667,0,2,198.29,9,0.071428571,2,180,6,0,6.947959184,12,0.117647059,0.777777778,6.837586207,3,42,9,3,33,2,6,0,1.117647059,3,0.044025157,0.7,24,6,42,0.675165517,0,0,12,0,0,0,24,3,84,0,0,9,0,0,32.4878,3,0,3,7,0,12,0,1,0,0,3,0,0,63,42,0,0,19.5798,44.82758621,0,0,1
5,19,888.91,196,8.801089109,0.743814851,1.09829703,0.090909091,75.1253,120,7.920792079,37.62376238,110.928,1.98019802,0.825396825,340.45,49.5049505,150,0.666666667,6,2,198.29,10,0.04,2,180,4,4,6.947959184,13,0.153846154,0.761904762,6.837586207,2,52,2,8,38,2,14,2,1.153846154,2,0.036866359,0.6,32,4,48,0.675165517,2,0,10,0,0,0,32,6,100,0,0,10,0,4,32.4878,0,2,4,6,0,16,0,1,3,0,0,0,0,72,50,0,2,19.5798,44.82758621,0,0,1
5,19,798.86,196,8.151632653,0.731336735,1.103744898,0.074074074,71.671,120,4.081632653,40.81632653,108.167,4.081632653,0.896551724,340.45,48.97959184,150,0.558823529,2,2,198.29,8,0.125,2,180,4,6,6.947959184,10,0.230769231,0.620689655,6.837586207,6,44,4,4,40,2,14,2,1.230769231,4,0.041137326,0.454545455,26,4,36,0.675165517,0,2,6,0,0,2,20,6,93,0,1,4,0,2,32.4878,2,0,6,5,4,10,0,1,2,0,0,0,0,68,48,2,2,19.5798,44.82758621,2,0,1
5,19,2705.46,196,8.841372549,0.746716667,1.100294118,0.107142857,228.4953,120,7.843137255,37.25490196,336.69,2.941176471,0.84375,340.45,49.01960784,150,0.648648649,12,2,198.29,36,0.04,2,180,12,9,6.947959184,42,0.148148148,0.75,6.837586207,6,153,9,24,114,2,14,9,1.148148148,6,0.01210733,0.612903226,96,12,144,0.675165517,6,0,33,0,0,0,96,18,303,0,0,30,0,6,32.4878,0,6,12,19,0,48,0,1,9,0,0,0,0,222,150,0,6,19.5798,44.82758621,0,0,1
5,19,1602.48,196,6.163384615,0.579029231,1.161379231,0.305019305,150.5476,120,4.615384615,56.92307692,301.9586,11.53846154,0,340.45,26.92307692,150,0,20,2,198.29,79,0.828571429,2,180,32,12,6.947959184,42,0,0,6.837586207,58,12,30,12,148,2,0,0,0,0,0.017857143,0,92,32,0,0.675165517,0,0,42,46,0,12,0,0,123,8,0,0,4,12,32.4878,0,0,0,0,0,0,0,1,0,0,0,0,0,111,70,12,0,19.5798,44.82758621,0,0,1
5,19,333.33,196,9.803823529,0.750502941,1.113023529,0.166666667,25.5171,120,8.823529412,35.29411765,37.8428,8.823529412,0.772727273,340.45,41.17647059,150,0.708333333,1,2,198.29,6,0,2,180,1,1,6.947959184,8,0,0.772727273,6.837586207,0,18,3,3,12,2,6,1,1,0,0.103896104,1,10,1,17,0.675165517,0,0,6,0,0,0,10,0,33.5,0,0,2,0,1,32.4878,1,0,0,3,0,2,0,1,2,0,0,0,0,24,14,0,0,19.5798,44.82758621,0,0,1
5,19,344.72,196,7.834545455,0.799590909,1.107172727,0.090909091,35.182,120,9.090909091,54.54545455,48.7156,0,0.4,340.45,27.27272727,150,0,8,2,198.29,4,0.333333333,2,180,0,4,6.947959184,8,0,0,6.837586207,4,4,0,4,24,2,0,0,1,4,0.105263158,1,20,0,0,0.675165517,0,0,4,0,0,0,0,0,24,0,4,0,0,0,32.4878,0,0,0,1,0,0,0,1,4,0,0,0,4,20,12,0,0,19.5798,44.82758621,0,0,1
5,19,4293.28,196,7.084620462,0.648950825,1.122589604,0.1921875,393.2642,120,9.570957096,49.669967,680.2893,0,0.593442623,340.45,39.9339934,150,0.353982301,25,2,198.29,123,0.504132231,2,180,14,5,6.947959184,63,0.110497238,0.393442623,6.837586207,122,125,0,58,301,2,14,5,1.110497238,0,0.007312338,0.714285714,186,14,120,0.675165517,5,30,58,41,0,61,70,20,404,1,18,30,0,5,32.4878,0,5,10,25,71,50,0,1,5,9,14,9,5,339,242,42,5,19.5798,44.82758621,14,1,1
5,19,438.44,196,8.596862745,0.743319608,1.099711765,0.072727273,37.9093,120,5.882352941,37.25490196,56.0853,3.921568627,0.8125,340.45,50.98039216,150,0.666666667,3,2,198.29,4,0.038461538,2,180,2,1,6.947959184,6,0.153846154,0.75,6.837586207,1,26,2,3,19,2,14,1,1.153846154,1,0.072580645,0.6,16,2,24,0.675165517,1,0,5,0,0,0,16,4,51,0,0,4,0,1,32.4878,0,1,2,3,0,8,0,1,1,0,0,0,0,36,26,0,1,19.5798,44.82758621,0,0,1
5,19,826.78,196,8.98673913,0.747656522,1.103330435,0.038834951,68.7844,120,6.52173913,34.7826087,101.5064,6.52173913,0.9,340.45,50,150,0.591549296,4,2,198.29,4,0.043478261,2,180,6,4,6.947959184,14,0.555555556,0.7,6.837586207,2,46,6,6,32,2,28,2,1.444444444,2,0.040112994,0.25,24,6,42,0.675165517,0,0,12,0,0,0,24,8,96,0,0,10,0,4,32.4878,2,0,15,3,0,18,0,1,2,0,0,0,0,71,46,0,2,19.5798,44.82758621,0,0,1
5,19,266.39,196,5.791086957,0.588941304,1.14936087,0.204545455,27.0913,120,6.52173913,63.04347826,52.8706,2.173913043,0,340.45,26.08695652,150,0,6,2,198.29,9,1,2,180,3,1,6.947959184,5,0,0,6.837586207,12,1,1,3,29,2,0,1,0,0,0.110294118,0,5,3,0,0.675165517,0,2,3,1,0,9,0,0,16,2,0,0,0,1,32.4878,0,0,0,0,19,0,0,1,1,0,0,0,1,15,12,9,0,19.5798,44.82758621,0,1,1
5,19,807.87,196,7.843398058,0.65197767,1.13055534,0.12962963,67.1537,120,11.65048544,44.66019417,116.4472,4.854368932,0.561403509,340.45,37.86407767,150,0.290322581,12,2,198.29,14,0.41025641,2,180,5,6,6.947959184,18,0.125,0.315789474,6.837586207,16,24,5,12,46,2,20,1,1.125,0,0.038847118,0.666666667,26,5,18,0.675165517,1,4,17,7,0,4,11,2,77,5,0,5,0,6,32.4878,0,1,2,4,11,7,0,1,1,2,0,2,0,62,39,3,1,19.5798,44.82758621,0,3,1
5,19,384.39,196,8.008125,0.69436875,1.11120625,0.12,33.3297,120,10.41666667,43.75,53.3379,0,0.666666667,340.45,43.75,150,0.620689655,5,2,198.29,6,0.142857143,2,180,2,1,6.947959184,6,0,0.666666667,6.837586207,3,19,0,5,21,2,6,1,1,0,0.082621083,1,13,2,18,0.675165517,1,0,5,0,0,0,13,2,39,2,0,3,0,1,32.4878,0,1,0,3,6,5,0,1,1,1,0,1,0,29,21,0,0,19.5798,44.82758621,0,2,1
5,19,1115.96,196,8.92768,0.6865008,1.1274784,0.175572519,85.8126,120,13.6,38.4,140.9348,7.2,0.545454545,340.45,38.4,150,0.43373494,12,2,198.29,23,0.125,2,180,6,9,6.947959184,29,0,0.467532468,6.837586207,6,45,9,17,48,2,8,3,1,0,0.02836637,1,33,6,36,0.675165517,0,0,26,0,0,0,18,7,110,1,0,11,0,0,32.4878,0,0,0,7,3,18,0,1,3,6,5,0,5,83,48,0,0,19.5798,44.82758621,0,1,1
5,19,516.5,196,8.330645161,0.727277419,1.107729032,0.074626866,45.0912,120,6.451612903,41.93548387,68.6792,3.225806452,0.777777778,340.45,45.16129032,150,0.585365854,4,2,198.29,5,0.142857143,2,180,4,2,6.947959184,8,0.285714286,0.666666667,6.837586207,4,26,2,4,26,2,14,2,1.285714286,0,0.065079365,0.333333333,18,4,24,0.675165517,0,4,6,2,0,2,14,4,55,0,0,6,0,2,32.4878,0,0,4,2,0,10,2,1,2,0,0,0,0,41,28,2,2,19.5798,44.82758621,0,0,1
5,19,304.53,196,5.639444444,0.609016667,1.137666667,0.240740741,32.8869,120,1.851851852,59.25925926,61.434,3.703703704,0.272727273,340.45,35.18518519,150,0.272727273,2,2,198.29,13,0.631578947,2,180,2,1,6.947959184,3,0,0.272727273,6.837586207,12,7,2,1,32,2,8,0,1,0,0.095238095,1,6,2,6,0.675165517,0,2,3,1,0,10,4,1,26,1,0,1,0,0,32.4878,0,0,0,1,21,2,0,1,0,0,1,0,0,22,19,10,0,19.5798,44.82758621,0,1,1
5,19,622.88,196,7.415238095,0.71835,1.10059881,0.112359551,60.3414,120,4.761904762,45.23809524,92.4503,0,0.782608696,340.45,48.80952381,150,0.705882353,5,2,198.29,10,0.12195122,2,180,2,0,6.947959184,5,0,0.782608696,6.837586207,5,36,0,4,38,2,6,0,1,0,0.049275362,1,26,2,36,0.675165517,2,0,4,0,0,0,26,4,69,3,0,6,0,0,32.4878,0,2,0,6,10,10,0,1,1,0,0,0,0,51,41,0,0,19.5798,44.82758621,1,3,1
5,19,1680.78,196,9.337666667,0.768435,1.0885,0.095477387,138.3183,120,12.22222222,33.33333333,195.93,0,0.833333333,340.45,50,150,0.647482014,10,2,198.29,19,0,2,180,5,5,6.947959184,30,0.2,0.75,6.837586207,0,95,0,22,60,2,20,5,1.2,0,0.019467787,0.5,55,5,90,0.675165517,3,0,22,0,0,0,55,10,189,0,0,25,0,5,32.4878,0,3,10,10,0,35,0,1,5,2,0,2,0,139,90,0,5,19.5798,44.82758621,0,0,1
5,19,1491.11,196,8.928802395,0.697196407,1.118004192,0.222857143,116.4318,120,16.76646707,41.31736527,186.7067,0,0.428571429,340.45,37.7245509,150,0.339622642,19,2,198.29,39,0.333333333,2,180,6,13,6.947959184,35,0.285714286,0.367346939,6.837586207,21,49,0,28,69,2,14,7,1.285714286,24,0.022301704,0.333333333,30,6,36,0.675165517,0,0,28,3,0,3,24,6,137,0,0,6,0,13,32.4878,0,0,6,3,0,12,0,1,7,6,0,6,0,106,63,3,7,19.5798,44.82758621,3,0,1
5,19,396.62,196,5.832647059,0.61515,1.138869118,0.264705882,41.8302,120,2.941176471,60.29411765,77.4431,2.941176471,0.222222222,340.45,32.35294118,150,0.222222222,3,2,198.29,18,0.727272727,2,180,2,1,6.947959184,5,0,0.222222222,6.837586207,16,7,2,2,41,2,6,1,1,0,0.076923077,1,9,2,6,0.675165517,0,4,4,2,0,12,5,0,31,2,0,1,0,1,32.4878,0,0,0,1,26,1,0,1,1,0,0,0,0,27,22,12,0,19.5798,44.82758621,0,2,1
5,19,698.72,196,8.124651163,0.727409302,1.099913953,0.096774194,62.5572,120,6.976744186,41.86046512,94.5926,0,0.8,340.45,48.8372093,150,0.631578947,4,2,198.29,9,0.142857143,2,180,2,2,6.947959184,8,0.2,0.72,6.837586207,6,38,0,6,36,2,14,2,1.2,0,0.046530612,0.5,26,2,36,0.675165517,2,4,6,2,0,4,22,8,77,0,0,6,0,2,32.4878,0,2,4,4,4,14,0,1,2,0,0,0,0,57,42,4,2,19.5798,44.82758621,0,0,1
5,19,305.14,196,8.974705882,0.604444118,1.178764706,0.133333333,20.5511,120,23.52941176,52.94117647,40.078,8.823529412,0,340.45,5.882352941,150,0,8,2,198.29,4,1,2,180,12,3,6.947959184,14,0,0,6.837586207,2,3,3,8,18,2,0,3,0,0,0.1,0,6,12,0,0.675165517,0,0,8,0,0,0,0,0,15,0,2,0,0,3,32.4878,0,0,0,0,0,0,0,1,3,0,0,0,2,12,2,0,0,19.5798,44.82758621,0,0,1
5,19,560.69,196,7.897042254,0.719276056,1.104146479,0.135135135,51.0686,120,2.816901408,39.43661972,78.3944,5.633802817,0.558139535,340.45,52.11267606,150,0.52173913,8,2,198.29,10,0.135135135,2,180,0,2,6.947959184,6,0,0.558139535,6.837586207,5,30,4,2,28,2,6,0,1,0,0.050941307,1,18,0,24,0.675165517,0,0,6,0,0,2,12,8,68,2,0,4,0,0,32.4878,0,0,0,4,10,12,0,1,0,0,2,0,0,46,37,2,0,19.5798,44.82758621,0,2,1
5,19,790.73,196,8.884606742,0.743746067,1.098453933,0.06122449,66.1934,120,8.988764045,35.95505618,97.7624,2.247191011,0.877192982,340.45,50.56179775,150,0.545454545,6,2,198.29,6,0.111111111,2,180,0,6,6.947959184,12,0.16,0.631578947,6.837586207,5,42,2,8,32,2,14,2,1.16,0,0.041353383,0.6,26,0,36,0.675165517,0,0,10,0,0,5,24,6,90,0,0,6,0,6,32.4878,2,0,4,6,2,12,0,1,2,0,0,0,0,66,45,3,2,19.5798,44.82758621,0,0,1
5,19,484.66,196,9.320384615,0.784969231,1.104546154,0.125,40.8184,120,3.846153846,40.38461538,57.4364,7.692307692,0.774193548,340.45,40.38461538,150,0.628571429,2,2,198.29,7,0.142857143,2,180,2,1,6.947959184,10,0.166666667,0.709677419,6.837586207,3,23,4,2,21,2,14,1,1.166666667,2,0.075268817,0.6,15,2,22,0.675165517,0,0,6,2,0,0,8,2,47,0,0,2,0,1,32.4878,2,0,2,3,0,4,0,1,4,0,0,0,1,35,21,0,1,19.5798,44.82758621,0,0,1
5,19,642.57,196,9.735909091,0.722622727,1.1116,0.125,47.6931,120,13.63636364,27.27272727,73.3656,9.090909091,0.8125,340.45,50,150,0.444444444,6,2,198.29,9,0,2,180,0,9,6.947959184,15,0,0.5,6.837586207,0,33,6,9,18,2,6,0,1,0,0.04787234,1,18,0,24,0.675165517,0,0,15,0,0,0,12,0,75,0,0,6,0,6,32.4878,3,0,0,7,0,6,0,1,0,0,3,0,0,54,33,0,0,19.5798,44.82758621,0,0,1
5,19,216.18,196,9.0075,0.766575,1.0924375,0,18.3978,120,8.333333333,37.5,26.2185,0,0.933333333,340.45,50,150,0.705882353,1,2,198.29,0,0,2,180,0,1,6.947959184,3,0.285714286,0.8,6.837586207,0,13,0,2,9,2,14,1,1.285714286,0,0.161904762,0.333333333,8,1,12,0.675165517,0,0,2,0,0,0,8,2,24,0,0,2,0,1,32.4878,0,0,2,1,0,4,0,1,1,0,0,0,0,17,12,0,1,19.5798,44.82758621,0,0,1
5,19,828.8,196,8.817021277,0.739848936,1.105548936,0.076923077,69.5458,120,6.382978723,36.17021277,103.9216,6.382978723,0.866666667,340.45,48.93617021,150,0.6,4,2,198.29,8,0.043478261,2,180,6,4,6.947959184,14,0.230769231,0.7,6.837586207,2,46,6,6,34,2,14,2,1.230769231,2,0.039548023,0.454545455,26,6,42,0.675165517,0,0,12,0,0,0,26,6,95,0,0,10,0,4,32.4878,2,0,6,5,0,16,0,1,2,0,0,0,0,70,46,0,2,19.5798,44.82758621,0,0,1
5,19,530.66,196,7.803823529,0.652244118,1.141108824,0.130434783,44.3526,120,8.823529412,52.94117647,77.5954,5.882352941,0.375,340.45,26.47058824,150,0,8,2,198.29,9,0.888888889,2,180,4,4,6.947959184,14,0,0,6.837586207,16,4,4,6,36,2,0,2,1,0,0.066532258,1,12,4,0,0.675165517,0,4,10,6,0,4,0,0,37,4,4,0,0,2,32.4878,0,0,0,2,16,0,0,1,4,0,0,0,0,33,18,4,0,19.5798,44.82758621,0,4,1
5,19,904.32,196,6.28,0.606189583,1.1620625,0.16,87.2913,120,0,58.33333333,167.337,14.58333333,0.7,340.45,25,150,0,0,2,198.29,24,1,2,180,12,3,6.947959184,24,0,0,6.837586207,36,3,21,0,84,2,6,3,1,0,0.037288136,1,72,12,0,0.675165517,0,0,21,36,0,0,0,0,69,0,0,0,6,0,32.4878,0,0,0,7,0,0,0,1,3,0,0,0,0,66,36,0,0,19.5798,44.82758621,0,0,1
5,19,439.8,196,6.024657534,0.619172603,1.14249863,0.305555556,45.1996,120,1.369863014,63.01369863,83.4024,4.109589041,0,340.45,27.39726027,150,0,4,2,198.29,22,1,2,180,3,1,6.947959184,7,0,0,6.837586207,20,1,3,1,46,2,0,1,0,0,0.074074074,0,15,3,0,0.675165517,0,8,4,6,0,11,0,0,27,2,0,0,0,1,32.4878,0,0,0,0,20,0,0,1,3,0,0,0,1,26,20,11,0,19.5798,44.82758621,0,2,1
5,19,421.27,196,8.963191489,0.645189362,1.159357447,0.088888889,30.3239,120,17.0212766,46.80851064,54.4898,10.63829787,0.36,340.45,19.14893617,150,0.434782609,9,2,198.29,4,0.222222222,2,180,12,3,6.947959184,16,0.222222222,0.36,6.837586207,2,13,5,8,22,2,9,3,1.222222222,0,0.076666667,0.5,10,12,9,0.675165517,0,0,9,0,0,0,4,0,31,0,2,0,0,3,32.4878,1,0,1,1,0,2,0,1,3,0,0,0,2,23,9,0,0,19.5798,44.82758621,0,0,1
5,19,445.44,196,8.566153846,0.718644231,1.111403846,0.089285714,37.3695,120,7.692307692,38.46153846,57.793,5.769230769,0.8125,340.45,46.15384615,150,0.666666667,3,2,198.29,5,0.083333333,2,180,2,1,6.947959184,8,0.153846154,0.75,6.837586207,2,25,3,4,20,2,14,1,1.153846154,1,0.072580645,0.6,15,2,24,0.675165517,1,0,7,0,0,0,11,3,49,0,0,4,0,1,32.4878,0,1,2,3,0,7,0,1,1,0,1,0,1,36,24,0,1,19.5798,44.82758621,0,0,1
5,19,284.25,196,8.8828125,0.660159375,1.156328125,0.03125,21.1251,120,9.375,40.625,37.0025,18.75,0.631578947,340.45,28.125,150,0.631578947,6,2,198.29,1,0,2,180,8,1,6.947959184,10,0,0.631578947,6.837586207,0,13,6,3,13,2,8,1,1,0,0.111111111,1,5,8,12,0.675165517,0,0,8,0,0,0,5,0,26,0,0,1,0,1,32.4878,0,0,0,2,0,1,2,1,1,1,0,1,0,19,9,0,0,19.5798,44.82758621,0,0,1
5,19,505.5,196,8.425,0.696688333,1.11737,0.125,41.8013,120,10,40,67.0422,5,0.694444444,340.45,43.33333333,150,0.575,5,2,198.29,8,0.153846154,2,180,4,2,6.947959184,10,0.16,0.638888889,6.837586207,4,25,3,6,24,2,14,1,1.16,2,0.063492063,0.6,15,4,23,0.675165517,1,0,8,0,0,2,11,3,53.5,0,0,4,1,2,32.4878,1,2,2,3,0,7,0,1,1,1,1,0,1,40,26,1,1,19.5798,44.82758621,0,0,1
5,19,385.4,196,9.176190476,0.743914286,1.102409524,0.066666667,31.2444,120,9.523809524,38.0952381,46.3012,2.380952381,0.769230769,340.45,45.23809524,150,0.620689655,4,2,198.29,3,0.052631579,2,180,1,3,6.947959184,7,0.2,0.692307692,6.837586207,1,21,1,4,16,2,14,1,1.2,0,0.089230769,0.5,12,1,18,0.675165517,0,0,5,0,0,0,12,3,41,1,0,3,0,3,32.4878,0,0,2,2,3,6,0,1,2,0,0,0,0,29,19,0,0,19.5798,44.82758621,0,1,1
5,19,156.14,196,8.217894737,0.694384211,1.136342105,0.052631579,13.1933,120,5.263157895,47.36842105,21.5905,10.52631579,0.6,340.45,31.57894737,150,0.6,3,2,198.29,1,0,2,180,4,1,6.947959184,4,0,0.6,6.837586207,0,7,2,1,9,2,8,1,1,0,0.222222222,1,5,4,6,0.675165517,0,0,3,0,0,0,5,0,14,0,0,1,0,1,32.4878,0,0,0,1,0,1,0,1,1,0,0,0,0,10,6,0,0,19.5798,44.82758621,0,0,1
5,19,838.87,196,8.305643564,0.735940594,1.099053465,0.090909091,74.33,120,5.940594059,39.6039604,111.0044,1.98019802,0.852459016,340.45,50.4950495,150,0.685714286,4,2,198.29,10,0.058823529,2,180,4,2,6.947959184,10,0.153846154,0.786885246,6.837586207,3,50,2,6,40,2,14,2,1.153846154,2,0.038251366,0.6,32,4,48,0.675165517,2,0,8,0,0,1,32,8,96,0,0,8,0,2,32.4878,0,2,4,6,2,16,0,1,2,0,0,0,0,70,51,1,2,19.5798,44.82758621,0,0,1
5,19,458.94,196,10.92714286,0.81615,1.085485714,0.133333333,34.2783,120,14.28571429,28.57142857,45.5904,7.142857143,0.7,340.45,35.71428571,150,0.636363636,6,2,198.29,6,0,2,180,6,0,6.947959184,15,0,0.7,6.837586207,0,21,3,6,12,2,21,0,1,0,0.075862069,1,6,6,21,0.675165517,0,0,9,0,0,0,0,0,43.5,0,0,0,0,0,32.4878,3,0,0,4,0,0,0,1,3,6,0,6,0,33,15,0,0,19.5798,44.82758621,0,0,1
5,19,1147.27,196,8.498296296,0.743438519,1.10223037,0.108108108,100.3642,120,5.925925926,38.51851852,148.8011,4.444444444,0.843373494,340.45,48.88888889,150,0.708333333,4,2,198.29,16,0.060606061,2,180,4,2,6.947959184,17,0.171428571,0.795180723,6.837586207,4,70,6,8,52,2,14,2,1.171428571,2,0.028210403,0.571428571,46,4,66,0.675165517,0,0,12,0,0,0,40,6,132,0,0,10,0,2,32.4878,2,0,6,8,0,20,0,1,3,0,2,0,2,96,66,0,2,19.5798,44.82758621,0,0,1
5,19,451.85,196,8.06875,0.724028571,1.099825,0.206896552,40.5456,120,12.5,42.85714286,61.5902,0,0.5625,340.45,37.5,150,0.529411765,4,2,198.29,12,0.142857143,2,180,3,1,6.947959184,11,0,0.5625,6.837586207,3,19,0,7,24,2,6,1,1,6,0.068548387,1,15,3,18,0.675165517,0,0,7,0,0,0,15,0,44,0,3,3,0,1,32.4878,0,0,0,3,0,3,0,1,1,3,0,3,0,34,21,0,1,19.5798,44.82758621,0,0,1
5,19,1091.98,196,8.950655738,0.739895902,1.100927869,0.089552239,90.2673,120,9.836065574,36.06557377,134.3132,2.459016393,0.846153846,340.45,49.18032787,150,0.6,6,2,198.29,12,0.083333333,2,180,3,5,6.947959184,18,0.181818182,0.692307692,6.837586207,5,59,3,12,44,2,14,3,1.181818182,3,0.02997003,0.538461538,34,3,54,0.675165517,0,0,15,0,0,2,32,8,122,0,1,8,0,3,32.4878,0,0,6,7,4,16,0,1,3,3,3,3,0,90,60,2,3,19.5798,44.82758621,0,0,1
5,19,1259.37,196,8.231176471,0.727797386,1.102862745,0.12195122,111.353,120,5.22875817,39.21568627,168.738,3.921568627,0.688172043,340.45,50.32679739,150,0.576923077,12,2,198.29,20,0.116883117,2,180,2,4,6.947959184,16,0.125,0.64516129,6.837586207,9,68,6,8,60,2,14,2,1.125,4,0.024310425,0.666666667,44,2,60,0.675165517,2,0,14,2,0,2,34,14,146,2,0,12,0,2,32.4878,0,2,4,8,10,26,0,1,2,0,2,0,0,104,77,2,2,19.5798,44.82758621,0,2,1
5,19,386.24,196,9.656,0.640055,1.16509,0,25.6022,120,20,40,46.6036,15,0.708333333,340.45,20,150,0.24,7,2,198.29,0,0.625,2,180,8,2,6.947959184,16,0,0.25,6.837586207,5,8,6,8,16,2,6,2,1.058823529,0,0.09057971,0.666666667,8,8,6,0.675165517,0,0,13,4,0,0,0,0,30,0,4,0,0,2,32.4878,0,0,0,2,0,0,2,1,2,1,0,1,0,25,8,0,0,19.5798,44.82758621,0,0,1
5,19,1147.77,196,12.3416129,0.854651613,1.095919355,0.1875,79.4826,120,19.35483871,25.80645161,101.9205,3.225806452,0.608695652,340.45,45.16129032,150,0.5,12,2,198.29,18,0,2,180,0,9,6.947959184,27,0,0.52173913,6.837586207,0,45,3,18,24,2,8,3,1,0,0.030690537,1,24,0,36,0.675165517,0,0,21,0,0,0,24,6,99,0,0,6,0,6,32.4878,0,0,0,7,0,12,0,1,6,0,0,0,0,72,42,0,0,19.5798,44.82758621,0,0,1
5,19,1821.41,196,10.29045198,0.716361582,1.136811864,0.067010309,126.796,120,7.90960452,26.55367232,201.2157,3.389830508,0.661538462,340.45,51.41242938,150,0.448979592,34,2,198.29,13,0.142857143,2,180,0,13,6.947959184,39,0.186046512,0.507692308,6.837586207,13,79,6,14,47,2,14,1,1.186046512,0,0.017531306,0.555555556,47,0,66,0.675165517,0,0,38,0,0,0,38,23,193,6,0,5,0,13,32.4878,6,0,8,10,0,28,0,1,1,0,0,0,3,147,91,0,1,19.5798,44.82758621,1,0,1
5,19,1129.56,196,7.632162162,0.701324324,1.118047297,0.179487179,103.796,120,10.81081081,50,165.471,0,0.567567568,340.45,35.13513514,150,0.292682927,8,2,198.29,28,0.538461538,2,180,2,2,6.947959184,22,0.19047619,0.324324324,6.837586207,28,26,0,16,74,2,14,2,1.19047619,0,0.030359126,0.555555556,64,2,24,0.675165517,0,0,16,16,0,8,16,4,96,0,10,4,0,2,32.4878,0,0,4,5,0,8,0,1,6,2,0,2,4,82,52,4,2,19.5798,44.82758621,0,0,1
5,19,490.72,196,6.291282051,0.658225641,1.118934615,0.2125,51.3416,120,2.564102564,55.12820513,87.2769,0,0.514285714,340.45,41.02564103,150,0.486486486,2,2,198.29,17,0.4375,2,180,0,1,6.947959184,3,0,0.514285714,6.837586207,14,19,0,2,43,2,14,1,1,0,0.062184874,1,14,0,18,0.675165517,0,0,2,0,0,13,14,1,47,1,0,3,0,1,32.4878,0,0,0,3,29,4,0,1,1,0,0,0,0,37,32,13,1,19.5798,44.82758621,0,1,1
5,19,690.08,196,6.000695652,0.586422609,1.160481739,0.295652174,67.4386,120,2.608695652,59.13043478,133.4554,11.30434783,0.127659574,340.45,26.08695652,150,0.127659574,7,2,198.29,34,0.8,2,180,15,1,6.947959184,17,0,0.127659574,6.837586207,24,7,13,3,68,2,8,1,1,0,0.043478261,1,53,15,6,0.675165517,0,0,16,24,0,0,5,0,51,5,1,1,3,1,32.4878,0,0,0,1,0,1,0,1,1,1,0,1,0,47,30,0,0,19.5798,44.82758621,0,0,1
5,19,318.28,196,8.602162162,0.703932432,1.110602703,0.157894737,26.0455,120,13.51351351,40.54054054,41.0923,0,0.545454545,340.45,43.24324324,150,0.52173913,5,2,198.29,6,0.125,2,180,2,3,6.947959184,6,0,0.545454545,6.837586207,2,15,0,5,15,2,14,1,1,0,0.0995671,1,11,2,12,0.675165517,0,0,5,0,0,2,10,0,32,0,0,2,0,3,32.4878,0,2,0,2,0,2,0,1,1,2,0,0,0,23,16,1,1,19.5798,44.82758621,0,0,1
